L5,SY,GE,VEND,ITEM,COLUPC,PRODUCT TYPE,PACKAGE,FLAVOR/SCENT,FAT CONTENT,CALORIE LEVEL,STYLE,TYPE OF YOGURT
BELFONTE,,1,83057,16018,18305716018,YOGURT,PLASTIC CUP,BANANA FOSTER,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15023,18305715023,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,15003,18305715003,YOGURT,PLASTIC CUP,BLACK CHERRY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11003,18305711003,YOGURT,PLASTIC CUP,BLACK CHERRY,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11020,18305711020,YOGURT,PLASTIC CUP,BLACK CHERRY,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16003,18305716003,YOGURT,PLASTIC CUP,BLACK CHERRY,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,16019,18305716019,YOGURT,PLASTIC CUP,BLACKBERRY CREME,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15019,18305715019,YOGURT,PLASTIC CUP,BOSTON CREAM PIE,LOW FAT,MISSING,GRADE A,MISSING
BELFONTE,,1,83057,11017,18305711017,YOGURT,PLASTIC CUP,BOSTON CREAM PIE,LOW FAT,MISSING,MISSING,BLENDED
BELFONTE,,1,83057,11033,18305711033,YOGURT,PLASTIC CUP,BOSTON CREAM PIE,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16002,18305716002,YOGURT,PLASTIC CUP,BOSTON CREAM PIE,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15002,18305715002,YOGURT,PLASTIC CUP,BANANA SPLIT,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11002,18305711002,YOGURT,PLASTIC CUP,BANANA SPLIT,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,15004,18305715004,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11004,18305711004,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11026,18305711026,YOGURT,PLASTIC CUP,BLUEBERRY,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16009,18305716009,YOGURT,PLASTIC CUP,BLUEBERRY,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15005,18305715005,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11005,18305711005,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11025,18305711025,YOGURT,PLASTIC CUP,CHERRY VANILLA,NONFAT,LIGHT,MISSING,BLENDED
BELFONTE,,1,83057,16008,18305716008,YOGURT,PLASTIC CUP,CHERRY VANILLA,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15017,18305715017,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,16017,18305716017,YOGURT,PLASTIC CUP,MISSING,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15016,18305715016,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11043,18305711043,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11042,18305711042,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16014,18305716014,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,16021,18305716021,YOGURT,PLASTIC CUP,CRANBERRY RASPBERRY,NONFAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,15001,18305715001,YOGURT,PLASTIC CUP,COTTON CANDY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11038,18305711038,YOGURT,PLASTIC CUP,COTTON CANDY,NONFAT,MISSING,MISSING,BLENDED
BELFONTE,,1,83057,16012,18305716012,YOGURT,PLASTIC CUP,HONEY ALMOND CREAM,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,2,83057,11040,28305711040,YOGURT,PLASTIC CUP,MISSING,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,11006,18305711006,YOGURT,PLASTIC CUP,HAWAIIAN,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,15006,18305715006,YOGURT,PLASTIC CUP,HAWAIIAN DELIGHT,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11018,18305711018,YOGURT,PLASTIC CUP,KEY LIME PIE,LOW FAT,MISSING,MISSING,BLENDED
BELFONTE,,1,83057,15015,18305715015,YOGURT,PLASTIC CUP,KEY LIME PIE,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11034,18305711034,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16001,18305716001,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15007,18305715007,YOGURT,PLASTIC CUP,LEMON,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11007,18305711007,YOGURT,PLASTIC CUP,LEMON,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11021,18305711021,YOGURT,PLASTIC CUP,LEMON,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16004,18305716004,YOGURT,PLASTIC CUP,LEMON,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15008,18305715008,YOGURT,PLASTIC CUP,LEMON BOYSENBERRY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,2,83057,11008,28305711008,YOGURT,PLASTIC CUP,LEMON BOYSENBERRY,1% MILKFAT,MISSING,MISSING,MISSING
BELFONTE,,1,83057,15024,18305715024,YOGURT,PLASTIC CUP,MARIONBERRY,LOW FAT,100 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,16020,18305716020,YOGURT,PLASTIC CUP,MARIONBERRY,NONFAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,15013,18305715013,YOGURT,PLASTIC CUP,ORANGE TANGO,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,16016,18305716016,YOGURT,PLASTIC CUP,ORANGE TANGO,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,2,83057,11013,28305711013,YOGURT,PLASTIC CUP,ORANGE TANGO,1% MILKFAT,MISSING,NATURAL,MISSING
BELFONTE,,1,83057,15010,18305715010,YOGURT,PLASTIC CUP,PINEAPPLE,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11010,18305711010,YOGURT,PLASTIC CUP,PINEAPPLE,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,15009,18305715009,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11009,18305711009,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11022,18305711022,YOGURT,PLASTIC CONTAINER,PEACH,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16005,18305716005,YOGURT,PLASTIC CUP,PEACH,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,11011,18305711011,YOGURT,PLASTIC CUP,PLAIN,LOW FAT,MISSING,NATURAL,MISSING
BELFONTE,,1,83057,15011,18305715011,YOGURT,PLASTIC CUP,PLAIN,LOW FAT,MISSING,GRADE A,REGULAR
BELFONTE,,1,83057,11101,18305711101,YOGURT,PLASTIC CONTAINER,PLAIN,NONFAT,MISSING,GRADE A,REGULAR
BELFONTE,,1,83057,15012,18305715012,YOGURT,PLASTIC CUP,RED RASPBERRY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11012,18305711012,YOGURT,PLASTIC CUP,RED RASPBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11028,18305711028,YOGURT,PLASTIC CUP,RED RASPBERRY,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16011,18305716011,YOGURT,PLASTIC CUP,RED RASPBERRY,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15014,18305715014,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11102,18305711102,YOGURT,PLASTIC CONTAINER,STRAWBERRY,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11014,18305711014,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11023,18305711023,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,LIGHT,MISSING,BLENDED
BELFONTE,,1,83057,16006,18305716006,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,11015,18305711015,YOGURT,PLASTIC CUP,STRAWBERRY & BANANA,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11019,18305711019,YOGURT,PLASTIC CUP,STRAWBERRY CHSCK,LOW FAT,MISSING,MISSING,BLENDED
BELFONTE,,1,83057,15018,18305715018,YOGURT,PLASTIC CUP,STRAWBERRY CHSCK,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,3,83057,11041,38305711041,YOGURT,PLASTIC CUP,STRAWBERRY CHSCK,NONFAT,MISSING,MISSING,BLENDED
BELFONTE,,1,83057,16015,18305716015,YOGURT,PLASTIC CUP,STRAWBERRY CHSCK,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15021,18305715021,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11024,18305711024,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,NONFAT,LIGHT,MISSING,BLENDED
BELFONTE,,1,83057,16007,18305716007,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,NONFAT,70 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,15020,18305715020,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11100,18305711100,YOGURT,PLASTIC CONTAINER,VANILLA,LOW FAT,MISSING,GRADE A,BLENDED
BELFONTE,,1,83057,11016,18305711016,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11027,18305711027,YOGURT,PLASTIC CUP,VANILLA,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16010,18305716010,YOGURT,PLASTIC CUP,VANILLA,NONFAT,80 CALORIES,GRADE A,BLENDED
BELFONTE,,1,83057,11044,18305711044,YOGURT,PLASTIC CUP,WHITE CHOC RASPBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BELFONTE,,1,83057,11035,18305711035,YOGURT,PLASTIC CUP,WHITE CHOC RASPBERRY,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,3,83057,11037,38305711037,YOGURT,PLASTIC CUP,MISSING,NONFAT,100 CALORIES,MISSING,BLENDED
BELFONTE,,1,83057,16013,18305716013,YOGURT,PLASTIC CUP,MISSING,NONFAT,80 CALORIES,GRADE A,BLENDED
BISON,,1,72510,2908,17251002908,YOGURT,CARTON,PLAIN,LOW FAT,MISSING,MISSING,REGULAR
BISON,,1,72510,2918,17251002918,YOGURT,PLASTIC CONTAINER,VANILLA,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
BLACKSTAR,8,1,18601,150,8.12E+11,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BLACKSTAR,8,1,18601,20,8.12E+11,YOGURT,PLASTIC CUP,MINT,LOW FAT,MISSING,NATURAL,BLENDED
BLACKSTAR,8,1,18601,40,8.12E+11,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BLACKSTAR,8,1,18601,30,8.12E+11,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,NATURAL,BLENDED
BLACKSTAR,8,1,18601,10,8.12E+11,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,NATURAL,BLENDED
BORDEN,,1,14000,703,11400000703,YOGURT,PLASTIC CUP,BLACKBERRY,LOW FAT,MISSING,MISSING,BLENDED
BORDEN,,1,14000,741,11400000741,YOGURT,PLASTIC CUP,BLUEBERRY,1% MILKFAT,MISSING,MISSING,BLENDED
BORDEN,,1,14000,742,11400000742,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,MISSING,MISSING,BLENDED
BORDEN,,1,14000,733,11400000733,YOGURT,PLASTIC CUP,FRUIT SALAD,LOW FAT,MISSING,SWISS,PRE STIR
BORDEN,,2,14000,740,21400000740,YOGURT,PLASTIC CUP,LEMON,1% MILKFAT,MISSING,MISSING,BLENDED
BORDEN,,1,14000,740,11400000740,YOGURT,PLASTIC CUP,LEMON,1% MILKFAT,170 CALORIES,MISSING,BLENDED
BORDEN,,1,14000,744,11400000744,YOGURT,PLASTIC CUP,PINEAPPLE,1% MILKFAT,170 CALORIES,MISSING,BLENDED
BORDEN,,1,14000,743,11400000743,YOGURT,PLASTIC CUP,PEACH,1% MILKFAT,170 CALORIES,MISSING,BLENDED
BORDEN,,1,14000,736,11400000736,YOGURT,CARTON,PLAIN,1.5% LOWFAT,MISSING,MISSING,REGULAR
BORDEN,,1,14000,746,11400000746,YOGURT,PLASTIC CONTAINER,PLAIN,1.5% MILKFAT,MISSING,MISSING,MISSING
BORDEN,,3,14000,747,31400000747,YOGURT,PLASTIC CUP,RASPBERRY,1% MILKFAT,170 CALORIES,MISSING,BLENDED
BORDEN,,1,14000,745,11400000745,YOGURT,PLASTIC CUP,STRAWBERRY,1% MILKFAT,MISSING,MISSING,BLENDED
BORDEN,,2,14000,735,21400000735,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,1% MILKFAT,170 CALORIES,MISSING,BLENDED
BUTTER WORKS,7,1,40959,5,7.14E+11,YOGURT,PLASTIC CONTAINER,MAPLE,MISSING,MISSING,MISSING,BLENDED
BUTTER WORKS,7,1,40959,3,7.14E+11,YOGURT,PLASTIC CUP,PLAIN,MISSING,MISSING,MISSING,MISSING
BUTTER WORKS,7,1,40959,1,7.14E+11,YOGURT,PLASTIC CUP,PLAIN,NONFAT,MISSING,GRADE A,MISSING
BUTTER WORKS,7,1,40959,2,7.14E+11,YOGURT,PLASTIC CONTAINER,VERMONT VANILLA,NONFAT,MISSING,MISSING,BLENDED
BYRNE DAIRY,,1,43119,871,14311900871,YOGURT,PLASTIC CONTAINER,BLUEBERRY,1% MILKFAT,MISSING,MISSING,PRESTIRRED
BYRNE DAIRY,,1,43119,875,14311900875,YOGURT,PLASTIC CUP,CHERRY,1% MILKFAT,MISSING,SWISS,BLENDED
BYRNE DAIRY,,1,43119,878,14311900878,YOGURT,PLASTIC CUP,LEMON,LOW FAT,MISSING,SWISS,BLENDED
BYRNE DAIRY,,1,43119,872,14311900872,YOGURT,PLASTIC CONTAINER,PEACH,1% MILKFAT,MISSING,MISSING,PRESTIRRED
BYRNE DAIRY,,1,43119,873,14311900873,YOGURT,PLASTIC CONTAINER,RASPBERRY,1% MILKFAT,MISSING,MISSING,PRESTIRRED
BYRNE DAIRY,,1,43119,874,14311900874,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,210 CALORIES,SWISS,PRESTIRRED
BYRNE DAIRY,,1,43119,876,14311900876,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,1% MILKFAT,MISSING,MISSING,PRESTIRRED
BYRNE DAIRY,,1,43119,877,14311900877,YOGURT,PLASTIC CUP,VANILLA,LOW FAT,MISSING,SWISS,BLENDED
CABOT,,1,78354,32404,17835432404,YOGURT,PLASTIC CUP,BLACK CHERRY,NONFAT,190 CALORIES,SWISS,PRESTIRRED
CABOT,,1,78354,32403,17835432403,YOGURT,PLASTIC CUP,BLUEBERRY,NONFAT,220 CALORIES,MISSING,PRE STIR
CABOT,,1,78354,32408,17835432408,YOGURT,CONTAINER,FRENCH VANILLA,NONFAT,MISSING,MISSING,MISSING
CABOT,,1,78354,32401,17835432401,YOGURT,PLASTIC CUP,LEMON,NONFAT,220 CALORIES,MISSING,MISSING
CABOT,,1,78354,32405,17835432405,YOGURT,PLASTIC CUP,PEACH,NONFAT,220 CALORIES,MISSING,PRE STIR
CABOT,,1,78354,31212,17835431212,YOGURT,PLASTIC CONTAINER,PLAIN,NONFAT,MISSING,MISSING,REGULAR
CABOT,,1,78354,32402,17835432402,YOGURT,PLASTIC CUP,RASPBERRY,NONFAT,220 CALORIES,MISSING,PRESTIRRED
CABOT,,1,78354,32406,17835432406,YOGURT,PLASTIC CUP,STRAWBERRY,1% MILKFAT,220 CALORIES,MISSING,PRE STIR
CABOT,,1,78354,32409,17835432409,YOGURT,PLASTIC CUP,STRAWBERRY & BANANA,NONFAT,MISSING,MISSING,BLENDED
CABOT,,1,78354,32407,17835432407,YOGURT,PLASTIC CUP,VERY BERRY,NONFAT,220 CALORIES,MISSING,PRE STIR
CASCADE FRESH,,1,81146,290,18114600290,YOGURT,PLASTIC CUP,APRICOT MANGO,NONFAT,MISSING,MISSING,PRESTIRRED
CASCADE FRESH,,1,81146,210,18114600210,YOGURT,PLASTIC CONTAINER,BLUEBERRY,NONFAT,MISSING,GRADE A,PRESTIRRED
CASCADE FRESH,,2,81146,280,28114600280,YOGURT,PLASTIC CUP,BOYSENBERRY,FAT FREE,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,1,81146,80,18114600080,YOGURT,PLASTIC CONTAINER,BOYSENBERRY,1.5% LOWFAT,MISSING,MISSING,PRESTIRRED
CASCADE FRESH,,1,81146,20,18114600020,YOGURT,PLASTIC CARTON,CHERRY,1.5% MILKFAT,MISSING,REGULAR,PRESTIRRED
CASCADE FRESH,,1,81146,400,18114600400,YOGURT,PLASTIC CUP,CHOCOLATE SUPREME,FAT FREE,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,1,81146,220,18114600220,YOGURT,PLASTIC CUP,CHERRY VANILLA,NONFAT,MISSING,GRADE A,PRESTIRRED
CASCADE FRESH,,1,81146,1100,18114601100,YOGURT,PLASTIC CUP,GREEK,NONFAT,MISSING,GREEK,BLENDED
CASCADE FRESH,,1,81146,490,18114600490,YOGURT,PLASTIC CUP,GREEN APPLE PIE,FAT FREE,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,1,81146,420,18114600420,YOGURT,PLASTIC CUP,KEY LIME,NONFAT,MISSING,MISSING,SYRUP ON THE BOTTOM
CASCADE FRESH,,1,81146,370,18114600370,YOGURT,PLASTIC TUB,LEMON CHIFFON,FAT FREE,MISSING,MISSING,MISSING
CASCADE FRESH,,1,81146,260,18114600260,YOGURT,PLASTIC CUP,LEMON CHIFFON,FAT FREE,MISSING,MISSING,BLENDED
CASCADE FRESH,,1,81146,1400,18114601400,YOGURT,PLASTIC CUP,MEDITERRANEAN,NONFAT,MISSING,MISSING,BLENDED
CASCADE FRESH,,2,81146,480,28114600480,YOGURT,PLASTIC CUP,ORANGE CREAM,FAT FREE,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,1,81146,580,18114600580,YOGURT,PLASTIC CONTAINER,ORANGE CREAM,WHOLE,MISSING,NATURAL,MISSING
CASCADE FRESH,,1,81146,250,18114600250,YOGURT,PLASTIC CUP,PEACH,FAT FREE,MISSING,MISSING,PRESTIRRED
CASCADE FRESH,,1,81146,50,18114600050,YOGURT,PLASTIC TUB,PEACH,LOW FAT,MISSING,MISSING,PRE STIR
CASCADE FRESH,,1,81146,300,18114600300,YOGURT,PLASTIC CUP,PLAIN,NONFAT,MISSING,GRADE A,PRESTIRRED
CASCADE FRESH,,1,81146,700,18114600700,YOGURT,PLASTIC CONTAINER,PLAIN,NONFAT,MISSING,MISSING,REGULAR
CASCADE FRESH,,1,81146,500,18114600500,YOGURT,PLASTIC CONTAINER,PLAIN,WHOLE,MISSING,MISSING,REGULAR
CASCADE FRESH,,1,81146,230,18114600230,YOGURT,PLASTIC CUP,RASPBERRY,FAT FREE,MISSING,MISSING,PRESTIRRED
CASCADE FRESH,,2,81146,30,28114600030,YOGURT,PLASTIC CUP,RASPBERRY,1.5% MILKFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,2,81146,240,28114600240,YOGURT,PLASTIC CUP,STRAWBERRY,FAT FREE,MISSING,GRADE A,FRUIT ON THE BOTTOM
CASCADE FRESH,,2,81146,340,28114600340,YOGURT,PLASTIC CONTAINER,STRAWBERRY,NONFAT,MISSING,MISSING,MISSING
CASCADE FRESH,,2,81146,40,28114600040,YOGURT,PLASTIC CUP,STRAWBERRY,1.5% MILKFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,2,81146,70,28114600070,YOGURT,PLASTIC CUP,MISSING,1.5% MILKFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
CASCADE FRESH,,1,81146,460,18114600460,YOGURT,PLASTIC CUP,VANILLA,NONFAT,MISSING,MISSING,MISSING
CASCADE FRESH,,1,81146,360,18114600360,YOGURT,PLASTIC TUB,VANILLA,NONFAT,MISSING,GRADE A,BLENDED
CASCADE FRESH,,1,81146,560,18114600560,YOGURT,PLASTIC CONTAINER,VANILLA,WHOLE,MISSING,NATURAL,MISSING
CASS CLAY,,1,70422,35217,17042235217,YOGURT,PLASTIC CONTAINER,BLACK CHERRY,LOW FAT,MISSING,MISSING,MISSING
CASS CLAY,,1,70422,36717,17042236717,YOGURT,PLASTIC CUP,BLACK CHERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,36217,17042236217,YOGURT,PLASTIC CONTAINER,BLACK CHERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,63012,17042263012,YOGURT,PLASTIC CUP,BLACK CHERRY,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,35211,17042235211,YOGURT,PLASTIC CONTAINER,BLUEBERRY,LOW FAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,36711,17042236711,YOGURT,PLASTIC CUP,BLUEBERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,63007,17042263007,YOGURT,PLASTIC CUP,BLUEBERRY,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,63013,17042263013,YOGURT,PLASTIC CUP,CHERRY AND VANILLA,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,63008,17042263008,YOGURT,PLASTIC CUP,LEMON,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,36216,17042236216,YOGURT,PLASTIC CONTAINER,PEACH,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,63005,17042263005,YOGURT,PLASTIC CUP,PEACH,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,63000,17042263000,YOGURT,CARTON,PLAIN,1.5% MILKFAT,MISSING,NATURAL,REGULAR
CASS CLAY,,1,70422,35219,17042235219,YOGURT,PLASTIC CONTAINER,RASPBERRY,LOW FAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,36719,17042236719,YOGURT,PLASTIC CUP,RASPBERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,36219,17042236219,YOGURT,PLASTIC CONTAINER,RASPBERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,63004,17042263004,YOGURT,PLASTIC CUP,RASPBERRY,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,35214,17042235214,YOGURT,PLASTIC CONTAINER,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,36714,17042236714,YOGURT,PLASTIC CUP,STRAWBERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,36214,17042236214,YOGURT,PLASTIC CONTAINER,STRAWBERRY,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,63001,17042263001,YOGURT,PLASTIC CUP,STRAWBERRY,1.5% MILKFAT,MISSING,NATURAL,PRESTIRRED
CASS CLAY,,1,70422,36703,17042236703,YOGURT,PLASTIC CUP,STRAWBERRY BANANA,NONFAT,MISSING,MISSING,BLENDED
CASS CLAY,,1,70422,63023,17042263023,YOGURT,PLASTIC CARTON,STRAWBERRY BANANA,1.5% MILKFAT,MISSING,NATURAL,MISSING
CCS JERSEY CREME,8,1,36553,4,8.14E+11,YOGURT,PLASTIC CUP,BLACK CHERRY,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,3,8.14E+11,YOGURT,PLASTIC CUP,BLUEBERRY,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,6,8.14E+11,YOGURT,PLASTIC CUP,PINEAPPLE,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,5,8.14E+11,YOGURT,PLASTIC CUP,PEACH,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,500,8.14E+11,YOGURT,PLASTIC CUP,PLAIN,WHOLE,MISSING,NATURAL,REGULAR
CCS JERSEY CREME,8,1,36553,2,8.14E+11,YOGURT,PLASTIC CUP,RASPBERRY,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,1,8.14E+11,YOGURT,PLASTIC CUP,STRAWBERRY,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,7,8.14E+11,YOGURT,PLASTIC CUP,VANILLA,REGULAR,MISSING,MISSING,BLENDED
CCS JERSEY CREME,8,1,36553,501,8.14E+11,YOGURT,PLASTIC CONTAINER,VANILLA,REGULAR,MISSING,MISSING,BLENDED
CEDAR SUMMIT FARM,8,1,22023,305,8.12E+11,YOGURT,PLASTIC CUP,BLACK CHERRY,LOW FAT,MISSING,MISSING,BLENDED
CEDAR SUMMIT FARM,8,1,22023,303,8.12E+11,YOGURT,PLASTIC CUP,BLUEBERRY,LOW FAT,MISSING,MISSING,BLENDED
CEDAR SUMMIT FARM,8,1,22023,304,8.12E+11,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,MISSING,BLENDED
CEDAR SUMMIT FARM,8,1,22023,300,8.12E+11,YOGURT,PLASTIC CUP,PLAIN,LOW FAT,MISSING,MISSING,REGULAR
CEDAR SUMMIT FARM,8,1,22023,306,8.12E+11,YOGURT,PLASTIC CUP,RASPBERRY,LOW FAT,MISSING,MISSING,BLENDED
CEDAR SUMMIT FARM,8,1,22023,302,8.12E+11,YOGURT,PLASTIC CUP,STRAWBERRY,LOW FAT,MISSING,MISSING,BLENDED
